@relation docs

@attribute top_tag string
@attribute class string


@data
"shop comput hardwar embed ",805301
"komo televis radio import local seattl daili ",400000
"freelanc ",805301
"shop overnight graphic onlin tool servic art postcard printer print resourc market busi card cheap businesscard design custom ",800520
"depress psycholog refer health ",621000
"camp outdoor emerg surviv ",800520
"music schemat audio tube howto pedal project archiv effect gear refer fender electron guitar dii amp amplifi ",400000
"softwar digit galleri manag dam imag photographi ",906014
"cook cultur rezept cookbook diet list recip health databas archiv refer recett food nutrit australia intern import cuisin dii foreign collect ",403010
"christian ministri youthministri ",704310
"equip shop climb store bag sport travel bargain run health camp bike cloth deal gear outdoor backpack hardwar shoe hike altrec ",800520
"mobil tool aggreg blog technolog network blogger journal creativ life market blogrol busi seo media ",906014
"moda fashion style magazin ",400000
"anim zoo roanok virginia ",703200
"game ",513000
"",621000
"tool busi outsourc entrepreneurship trinet ",805301
"music ",400000
"softwar shoot gun ",1051780
"shop babi ",800520
"music inform chrono anim refer import videogam game sne rpg ",513000
"vintag histori multimedia audio comedi radio otr import download fun ",800520
"store catalog surviv medicin travel health medic ",1051780
"queer gai ",704310
"resourc radiographi student radiolog link career medicin imag health radtech ",621000
"audio dii hifi ",703200
"shop shoe ",800520
"cool shop ethic cultur fashion green cycl environ howi apparel sustain cloth organ inspir fairtrad import tshirt design eco ",800520
"jacket shop fashion store accessori shadowrun cyber punk costum pant cloth goth tshirt shoe shirt ",800520
"music digit newmedia cultur resid galleri art nyc technolog newyork exhibit ",400000
"domain ",906014
"safariexport ",704310
"michigan abc detroit ",400000
"autism asperg brain nld ",621000
"travel surf ",1051780
"mathemat ",703200
"stamp cultur outdoor geocach art hobbi entertain travel fun hike ",1051780
"consult ",805301
"anim florida amus epcot disneyland blog disnei ",805301
"music shop accessori ipod appl ",800520
"tutori ",906014
"academ compani research scienc ",703200
"shop ",805301
"shop fit health ",800520
"photograph ",400000
"lapidari ",800520
"softwar christian greek tool hebrew religion bibl search concord scriptur theologi freewar ",704310
"ski idaho brundag ",600020
"copa crime ",906014
"inform kitten forum cat anim pet commun board howto ",1051780
"site icon graphic doll tool blog cute imag free import dolli myspac design ",906014
"freedom book polit activ human ",704310
"breast inform help support fundrais health chariti cancer ",621000
"scout pinewood ",1051780
"hockei mask ",800520
"shop kid ",800520
"shop fashion cloth ",800520
"indian india develop ",906014
"racquetbal ",600020
"music cool geek flash satir cultur comic retro entertain videogam fun game blog humour funni popcultur movi humor import video review ",1051780
"hear ",621000
"cloth celtic dress gown mediev ",800520
"hat ",800520
"genet ",621000
"midi ",906014
"scooter ",805301
"music forum directori composit compos job commun contemporari magazin opportun ",400000
"softwar artifici paper mathemat intellig neural technolog research algorithm confer refer associ program comput nlp nonprofit scienc ",906014
"bronco ",600020
"nlp ",704310
"televis realiti ",400000
"elk meat game ",805301
"store birmingham pipe ",800520
"franchis kid ",805301
"shop golf ",800520
"softwar crm ",805301
"lifehack refer interview career job resum howto employ ",805301
"lift ",805301
"manual car auto repair automot ",800520
"softwar graphic anim program electron movi ",513000
"histori free philippin search econom list health research statist scienc ",703200
"music onlin download entertain liketelevis copyright iptv televis search domain movi public media video ",400000
"travel ",1051780
"energi green environ renew pump hous build heat shelter hvac altern architectur import construct geotherm homebuild design ",703200
"animalright rescu cook person anim green environ travel polit activ health agricultur farm vegan sustain food vegetarian sanctuari chariti ",704310
"transgend babi sissi adult ",704310
"diabet health ",621000
"flash game fun develop ",513000
"vegan forum lifestyl vegetarian recip health ",621000
"electron convert travel ",805301
"shop gift toi ergonom gadget tool safariexport health pen product hardwar gtd handwrit usabl ",800520
"car neon howto ",1051780
"softwar opensourc standard docbook tool xml howto ebook document refer program book comput html import publish develop dtd design ",906014
"gift anim zoo store california ",800520
"histori london furtherlink art black ",704310
"ireland audio learn languag sai irish gaelic ",703200
"tutori flash classroom anim filmmak onlin art learn movi educ video tip ",400000
"shop book deck ",704310
"magic occult art magick ",704310
"gun ",805301
"cane ",800520
"canada voyag transport rail train import travel ",805301
"polic ",704310
"softwar cad plan hous design ",906014
"shop ",800520
"job ",805301
"genealog ",704310
"espada ",800520
"farm sustain simplic homestead eco ",403010
"cigar ",800520
"music artist ",400000
"car diesel person landcruis toyota ",1051780
"household tool hous health howto tip stain housekeep info guid tutori inform free life clean lifehack refer organ dii ",403010
"netsuit kite sport kitesurf kiteboard ",800520
"pet ",1051780
"martialart ",600020
"emr ",805301
"game xbox ",513000
"motorcycl chrome plate ",805301
"divorc recoveri ",704310
"softwar pda ",805301
"mail tnt ship track courier busi express logist financi ",805301
"savannah shop candi ",800520
"cool ethic cultur advertis art environ polit activ adbust resourc market altern refer social graffiti commun magazin dii media design ",704310
"health ",621000
"comedi orlando entertain ",400000
"miniatur shop fantasi paint game dnd reaper import roleplai mini rpg ",513000
"furnitur ",800520
"shop toi mini ",800520
"car electron map safariexport hardwar navig ",805301
"softwar music sou opensourc audio cartoon art blog skill collabor refer divers book read administr curriculum socialstudi scienc ",703200
"softwar opensourc mobil tool download mac linux technolog tech free email browser comput opera import internet design freewar ",906014
"coffe shop espresso food alaska fun ",800520
"film movi ",400000
"construct ",805301
"flash children game kid ",400000
"depress psycholog panic refer mental anxieti health ",621000
"gift ",800520
"law govern gener texa ",704310
"cool histori cultur histoir dai polit fun date historia research refer event trivia import educ daili todai scienc calendar ",704310
"food nutrit health ",621000
"cook applianc rang oven manufactur hous kitchen ",805301
"shop ",800520
"vst ",906014
"insur health ",805301
"privaci polit net activ ",704310
"manufactur theatr rig theater entertain stage ",400000
"roller cool themepark park coaster rollercoast fun photo kid ",1051780
"footbal ",800520
"servic busi job outsourc callcent ",805301
"shop cycl ",800520
"book ",800520
"religion muslim histori islam arab organ polit activ issu toler ",704310
"energi law legal charter green survei environ hous build research ric refer associ royal surveyor inspir construct properti institut ",703200
"energi control graviti paranorm health technolog research free altern archiv refer tesla electron suppress scienc ",703200
"press market releas busi public media tip ",906014
"health ",621000
"majesti game linux ",513000
"ohio cleveland ",400000
"refer outdoor backpack hike ",1051780
"engin ",703200
"ecommerc busi ",906014
"billiard ",800520
"shop paintbal ",800520
"scuba ",1051780
"film discuss movi ",400000
"cool cultur fashion plastic celeb hollywood entertain fun imag blog health photo gossip humour funni humor beauti media celebr surgeri ",621000
"jewelri ",800520
"ski bike gear mtb bicycl cycl sport brand ",805301
"disabl famili health medic ",621000
"aikido ",600020
"progress music shpongl artist ambient psychedel drug ",400000
"religion afganistan rawa islam afghanistan terror femin polit peac ",704310
"religion islam ",704310
"psycholog bipolar ",621000
"plai entertain alabama ",400000
"art critic ",400000
"shop refurbish deal onlin electron bargain ",800520
"health ",805301
"music shop guitar amplifi ",800520
"inform pregnanc import babi develop ",403010
"basebal ",600020
"optim program dyna nlp ",906014
"journal financ insur busi properti magazin casualti ",805301
"ski snowsho mountain canada travel kayak guid camp bike gear outdoor trail map vancouv hike ",1051780
"firearm reload ",800520
"ford ",1051780
"softwar app edi tool xml code applic databas schema tutori editor refer program develop design ",906014
