@relation docs

@attribute top_tag string
@attribute class string


@data
"ecommerc shop refurbish store safariexport mac technolog sal sale appl consum market deal sell refurb apple macintosh powerbook comput hardwar bui",906014
"librari",861340
"engin data pump",805301
"camera repair",800520
"italia governo camera parlamento deputati politica istituzioni democrazia",500010
"barcod",805301
"uk free london",861340
"sport basebal",861340
"camp europ travel",861340
"health",621000
"realest panama",861340
"safariexport",400000
"javascript effect inspir design css",805301
"film histori cultur japanes blog asian japan folklor literatur book movi mytholog video review",400000
"resourc refer homework homeworkhelp educ",14510100
"invit recept card stationeri",800520
"penpal elearn onlin tool global learn blog technolog teach kid resourc epal school literaci collabor email commun curriculum educ internet",500010
"paraglid",805301
"ethic histori text cultur spiritu taoism chines info religion refer literatur philosophi zen mind tao quot china",704310
"shop concert cultur gift theatr safariexport theater entertain travel nyc code ny broadwai newyork discount monei deal ticket event plai coupon discountticket",800520
"asroma roma sport import calcio totti",500010
"softwar ecommerc shop host busi cart shoppingcart ondemand internet",906014
"poker",500002
"equip test electron broadcast measur hardwar",805301
"psycholog psychiatri mental mentalhealth nurs health blog medic",621000
"shop fit diet food supplement fat import health review",600020
"houston polit blog",401000
"research",703200
"ir tax c nonprofit howto",704310
"pittsburgh architectur art museum",901000
"music mp forum cultur audio podcast danc hous download entertain electronica techno minim new event club dj electron commun import magazin review design electro",400000
"shop funni sticker humor polit bumper",800520
"music new kansasc cultur newspap kansa kc entertain",401000
"cinema movi malaysia",861340
"new portal medicin import health medic",703200
"danc",400000
"religion peopl denni prager new cultur audio conserv radio opinion import polit",400000
"resourc bibl church preach emerg sermon",704310
"softwar educ",906014
"new game",513000
"gai turkei istanbul",500010
"film newmedia histori art data distribut activ research databas digit resourc visual archiv refer cinema videoart experiment movi bank artist chicago media video",400000
"diesel",800520
"brazil viagen airlin travel brasil",500010
"shop tool review",403010
"newmexico flyfish",861340
"softwar  tool xml competit excel applic free visual report bi develop dashboard olap",906014
"boat",805301
"bird photo",1051780
"occult",704310
"resourc stock stockphoto marketplac imag photo design photographi",805301
"counter",906014
"flight airport natca faa travel",703200
"journal sociolog new societi theori opinion polit critic",704310
"soap",400000
"govern local",861340
"new",805301
"autism",621000
"rug",800520
"monorail transport travel midwint seattl",703200
"govern texa polit senat",861340
"polar new antarctica expedit link train commun travel arctic",600020
"art librari blog databas bookreview bibl archiv refer literatur book read fiction bitw english review readersadvisori",400000
"stock",805301
"scotland author park environ travel nation cairngorm",861340
"inform style refer hairstyl beauti haircut cabelo hair tip",621000
"journal scienc",703200
"music musica mp sublim download video",400000
"loadcel",703200
"oktoberfest german sf",1051780
"school southborough",861340
"aba resourc literaci autism educ teach",621000
"educ studi",861340
"shop",800520
"resourc market cgi tool script",906014
"onlin survei",906014
"hvac",403010
"car pictur auto",1051780
"energi green environ renew solar polit polici blog technolog tech climat oil ecolog new alternativeenergi sustain altern power import effici scienc",703200
"oregon portland research genealog",704310
"new market portal media print",805301
"lingeri",800520
"paintbal",600020
"urban flash fashion cloth motion design",861340
"shop onlin dragqueen",800520
"cup femal shop feminin person menstrual gadget green hygien environ menstruat period activ health technolog misc keeper divacup sustain altern femin backpack ecofriendli",800520
"softwar phone text fax sm mobil tool telephoni free email voicemail commun telephon cellphon voip",906014
"music jazz radio",861340
"travel",861340
"hydropon surviv magazin garden",703200
"shop store cloth tee tshirt design",800520
"c art design",500010
"agent",805301
"present",400000
"guid brazil travel salvador bahia brasil capoeira",861340
"religion theosophi refer literatur book occultur",704310
"uk govt govern depart link learn job children dcsf education teach research ed dfe inform resourc school skill train import edu educ government",861340
"shop organ furnitur",800520
"cool famili parent children babi recip motherhood blog howto tip mom monei kid inspir import frugal advic css design illustr",403010
"forum ireland dublin irish chat fun blog board tech discuss bulletin commun daili internet advic",861340
"plb person locat outdoor electron manufactur surviv travel beacon",805301
"chao spiritu mathemat hebrew genesi learn paranorm languag sacredgeometri qabalah religion math psycholog alphabet import kabbalah scienc geometri",704310
"art",800520
"music cultur musiqu tv import franc",500010
"row",800520
"articl homeschool",901000
"grant canada busi entrepreneurship",805301
"peru libro",500010
"forum ultim martialart fight art sport mix pride fit new martial ufc combat exercis import mma grappl",600020
"tutori photoshop",400000
"shoes ecommerc shop fashion store accessori footwear onlin bargain run apparel kid cloth deal search busi import bui men shoe",800520
"holidai camp travel rv rental hire",805301
"rv",1051780
"product entrepreneur  market career busi job daili blog media tip entrepreneurship",805301
"computersoftwar diet trash opera import entertain fromopera health",621000
"raw school food rawfood",704310
"realest pari travel franc apart",500010
"atlanta",704310
"singapor cake",861340
"nurs",805301
"railroad photoblog train blog usa photo photographi",1051780
"school graduat educ",901000
"metal",400000
"cultur ngo global intern travel educ toread nonprofit activ exchang volunt",1051780
"cool energi  histori cultur motorcycl art radiat travel polit blog imag photo urban pictur russia nuclear galleri chernobyl ukrain disast abandon scienc photographi",703200
"research pacif",861340
"forum board",500010
"softwar cad architectur revit autodesk download bim design",906014
"car fj landcruis toyota x",1051780
"spin knit fiber yarn",800520
"compani busi credit",861340
"shop accomod lodg onlin us europ travel sleep guid resourc free accommod search refer vacat hostel book import frugal hotel cheap review",1051780
"arqueologia noticia arqueolog revista historia arqueologaa",500010
"photographi",805301
"theater",861340
"sikh",704310
"ireland northernireland",861340
"drive",805301
"resourc school organ parent learn homeschool educ curriculum dii activ kid",901000
"histori ohio nfl sport canton footbal",861340
"gear",600020
"furnitur",800520
"environ conserv socialenterpris ocean ecotour travel scienc eco",1051780
"treo shop bag ipod",906014
"shop computerstor store canada comput hardwar technolog tech",861340
"agenc stockphoto portfolio art advertis job magazin artist illustr design photographi",805301
"flight lowcost transport reisen europ airlin travel",500010
"televis cabl tv movi import entertain media channel network",400000
"film forum camera documentari screenwrit howto tip employ tutori resourc independ gear refer filmmak cinema commun movi import moviemak media video",400000
"christian cultur freethought natur polit activ blog evolut human religion skeptic new refer atheism philosophi agnost commun humor agnostic educ atheist secular scienc",703200
"snowboard ski chile vall esqui snow nevado resort travel",500010
"dc bike bicycl trail outdoor cycl virginia va",861340
"music local",400000
"softwar opensourc c distribut engin librari framework network middlewar python corba ic rpc rubi refer architectur program commun java soap develop design",906014
"farm sustain organ green food microfin irrig environ develop garden agricultur",703200
"anim galleri art imag cute",400000
"arab mideast polit new u newspap tv uu import daili channel media",500010
"tenni",800520
"restaur",500010
"shop comput tech sgi",906014
"journal fit person diet nutrit track train exercis health log",621000
"masala",861340
"travel",861340
