@relation docs

@attribute top_tag string
@attribute class string


@data
"holidai shop airlin travel misc flight accommod flug plane ticket transport australia import",26613418
"histori sanfrancisco tour",3451780
"costarica map travel",3561340
"travel itali",222071718
"sportscard",2851780
"financ account bank",44125301
"tutori logo graphic market portfolio art busi inspir develop design sale",46105301
"energi power solar storag technolog flywheel",561753211
"shop model fashion bikini photo lingeri",262423520
"camp rv",27517812
"latin danc",2861340
"azul",563553481
"car",2700520
"starwar funni yoda humor blog",1809860
"speaker",413553281
"site religion resourc torah jewish refer hebrew book import judaism",411743127
"shop cloth dress corset suppli haberdasheri dii",2411225217
"shop cluster server hardwar linux tech",26116014
"geek abc forum lost seri spoiler cap entertain fun blog info new televis fansit tv import daili media review",240610130
"music shop rocawear fashion cloth hiphop design",23022520
"music author cultur literatur art poetri blog",2961340
"hotel",26613418
"hotel barcelona",21961610
"texa hotel",36613423
"affili",453061014
"fish",27517812
"realest  australian safariexport hous rental sydnei apart classifi monei real invest estat accommod search melbourn australia domain rent properti",26613418
"ecommerc shop badg fashion craft cloth pin button safariexport label howto",46105301
"shop recycl fashion cloth goth art fetish",23022520
"new import local",240610130
"argentina financ",21961610
"homeschool",30141161712
"kitchen",34255391
"gnostic spiritu philosophi jesu",441743127
"photograph profession portfolio art casamento fotografia contest fotografi boda photo mariag journal associ busi inspir import foto media photojournalist photojourn photographi",43953341
"ireland",30613410
"music band",2800806
"motorcycl moto caferac tank",30613410
"stock",382753311
"travel beach",36613423
"india hotel",1961340
"cool geek  shop craft store toi physic tool art suppli fun technolog project materi electron earth dii magnet neodymium scienc design",561753211
"psycholog autism bipolar",302122240
"fatherhood parent babi",2163810
"print",41205301
"govern vote",36613423
"fun",281719520
"religion school spiritu occult pagan",391743127
"vintag modern shop midcenturi furnitur apart design",3414125226
"franchis data",34255391
"london galleri art",30613410
"lakewood ohio librari",36613423
"project free craft paper parent librari children printabl parti kid",242161014
"hardwar video",482453101
"shop furnitur",522453101
"car cool atom vehicl speed exot gadget manufactur technolog tech race product altern ariel automobil auto fast english automot",33517812
"shop fashion cloth",241905221
"magazin",43205301
"histori oc orangecounti blog",36613423
"christian",461743127
"publish",43205301
"texa",36613423
"music",2800806
"softwar shop comput hardwar internet",30613410
"environ scienc",36613423
"penang malaysia import travel",2261340
"nz",2861340
"hydropon horticultur",30613410
"shave shop uk gift style barber health groom",2211105219
"soprano seri tv",240610130
"new",2410119200
"jean shop fashion cloth denim design",331553101
"prep forum test club career commun mba educ blog studi gmat english",1961340
"softwar  geek tool xp sysadmin blog technolog tech howto tip microsoft guid tutori help new resourc secur refer comput import util",361562514
"softwar  splu datamin visual mine commerci bi statist",28156014
"softwar free onlin commun import download sharewar technolog freewar",28156014
"durham",36613423
"fan",1306070
"shop uk gadget onlin shopbot travel game research comparison monei price deal search refer pricecomparison comput import bui kelkoo compar internet",30613410
"dialysi usrd kidnei",35211000
"dental",1961340
"binghamton",36613423
"vinyl",33159520
"insur",37125301
"film",27061290
"audio speaker hifi",21801110
"buddhism dhamma book",421743127
"financ bill busi questar util ga",36613423
"resourc d stock dmax footag video",382753311
"product equip shop fit rehabilit train sport exercis health function",23020520
"virtual guid cultur read travel photo china beij",21801110
"content copywrit blog css",413553281
"film festiv nyc",2209860
"shop dvb fta satellit",4438155213
"shop phone vodafon mobil import nz",2861340
"itali",21613410
"nashvil",36613423
"educ colleg",36613423
"hunger organ food nonprofit activ chariti relief",34124310
"ecommerc",30613410
"usabilidad",21961610
"santa",18801110
"multimedia comedi tv fun",240610130
"literatur nyc magazin",36613423
"law inspir blog design css",2994310
"garden",431412520
"ireland genealog",23613410
"lost tv",240610130
"home modular",572253101
"progress elect mydd govern tool commentari democraci polit activ blog usa research new commun opinion import left democrat daili media liber",36613423
"car paint",391910520
"costarica travel",21961610
"music manilow barri",2800806
"car shop uk motorcycl bike accessori perform tune motorsport race",30613410
"polit foxnew",2961340
"fit oakland club sf health bayarea",1921800
"shop accessori hous furnitur",3414125226
"car auto",2318105219
"queer resourc sanfrancisco california gai glbt lgbt",36613423
"shop australia knit yarn",2411225217
"voodoo",411743127
"hotel",36613423
"grant busi",2004310
"travel",3451780
"shop store canada toronto camera photo photographi",2961340
"dog",2051780
"band",2800806
"buddhism",421743127
"ventur mobil onlin portal technolog tech startup financ new stock tmt telecom asia busi vc daili internet media capit china pacif",1961340
"school baruch cuni colleg",45141161712
"new import polit marijuana drug",211743111
"gun",2414105221
"micronutri",2961340
"music shop flash fashion store art retro philadelphia punk rum sailor apparel vintag style cloth alcohol jerri tattoo tshirt classic design shirt",23022520
"canada travel",2961340
"religion law",461743127
"health",30613410
"ri book librari provid",36613423
"india bank central",44125301
"shop fashion corset corsetri",3124215218
"shop cloth",24021520
"realest timeshar",3451780
"shop flight lowcost kingfish book india import airwai airlin airfar travel",1961340
"children game kid",48953401
"audio",482453101
"exterior",36613423
"newfoundland",2961340
"legislacion derecho",21961610
"nuclear",36613423
"onlin tool calcul convers currenc convert travel exchang monei new forex financ rate graph refer econom busi economi import bank dollar util exchanger financi",2951780
"pca prostat health",37211180
"diaper parent babi",221915520
"transport sanfrancisco sf travel museum local bayarea",36613423
"flyfish fish",2814105221
"hair",36613423
"asia qc china",1961340
"softwar tool download freewar",28156014
"new postal",36613423
"new starkvil",2410119200
"read",281110520
"nigeria",2361340
"port opensourc directori tool download sysadmin free search geek softwar app os librari freebsd linux tech new freshport nix packag comput bsd daili unix",361562514
"restaur",34255391
"argentina chile patagonia turismo viagem travel",21961610
"union",45141161712
"data hardwar recoveri",26116014
"idea market busi",36613423
"christian",461743127
"houston rodeo entertain",43953261
"car valu",41953121
"music shop record uk mp store onlin vinyl musik import cd",33159520
"famili monei",36613423
"new game review",2004310
"embajada",21961610
"golf",190170214
"music band audio",2800806
"hockei new titan minor sport safariexport echl",240111420
"poetri",43205301
"newjersei",2994310
"librari",36613423
"emploi empleo trabajo career job freelanc franc",21961610
"insur benefit busi health dental medic",37125301
"model",2651780
"cloth",30613410
"stream christian televis tv entertain",461743127
"spiritu portal buddhist dhamma blog buddha religion inform resourc buddhism new televis refer tv zen commun dharma channel media",421743127
"scotland new architectur glasgow art develop",30613410
"fotografaa host tool servic camera entertain storag blog imag photo moblog pictur photoshar photoblog commun foto daili design photographi",29061014
"recycl sanfrancisco environ sf technolog donat ecolog refer electron comput hardwar local chariti bayarea",481653251
"free sm mobil india",1961340
"guid backpack travel rtw cheap tip",3451780
"light",522453101
"flash movi design",1809860
"busi",45141161712
"uk cultur venu london danc art theatr sadlerswel perform import entertain ballet",30613410
"camp park utah outdoor ustrip hike",36613423
"sail",2651780
"luthier music fret tool mandolin instrument howto tip hack refer guitar lutheri repair trick dii banjo",22018806
"airport transport refer travel chicago citi usa",36613423
"cultur art nyc brooklyn",2500608
"cool peopl blog",2261340
"histori cultur ireland dublin tourism travel museum archaeolog",23613410
"bretagn franc",22613410
"hear ear",411153221
"art",1896010
"landscap recip magazin garden",26613418
"dc phila philli chinatown pennsylvania travel nyc philadelphia interc usa bu buse pa transport cheap",36613423
"shop memori ram comput hardwar tech retail",26116014
"guid shop scotland inform uk glasgow map travel hotel",30613410
"modern cool danaa edg organ shadow danc art inspir perform entertain oscar",26061290
